Benzatropine,side-effect,Nausea
Benzatropine,side-effect,Tachycardia
Benzatropine,contraindication,Glaucoma
Benzatropine,contraindication,Prostatic Hypertrophy
Benzatropine,contraindication,Bowel Obstruction
Benzatropine,contraindication,Myasthenia Gravis
Benzatropine,contraindication,Hypersensitivity
Benzatropine,interaction,Levodopa
Benzatropine,interaction,Antipsychotics
Benzatropine,interaction,Antidepressants
Benzatropine,interaction,Alcohol
Benzatropine,interaction,CNS Depressants
Esmolol,is-a,Beta-Blocker
Esmolol,may-treat,Hypertension
Esmolol,may-treat,Tachycardia
Esmolol,may-treat,Atrial Fibrillation
Esmolol,may-treat,Myocardial Infarction
Esmolol,may-treat,Supraventricular Tachycardia
Esmolol,may-treat,Ventricular Tachycardia
Esmolol,may-treat,Angina Pectoris
Esmolol,may-treat,Heart Failure
Esmolol,may-treat,Cardiac Arrhythmia
Esmolol,side-effect,Bradycardia
Esmolol,side-effect,Hypotension
Esmolol,side-effect,Bronchospasm
Esmolol,side-effect,Heart Block
Esmolol,side-effect,Dizziness
Esmolol,side-effect,Headache
Esmolol,side-effect,Nausea
Esmolol,side-effect,Fatigue
Esmolol,contraindication,Asthma
Esmolol,contraindication,Heart Block
Esmolol,contraindication,Cardiogenic Shock
Esmolol,contraindication,Severe Bradycardia
Esmolol,contraindication,Hypotension
Esmolol,contraindication,Heart Failure
Esmolol,contraindication,Sinus Bradycardia
Esmolol,contraindication,Pulmonary Hypertension
Esmolol,contraindication,Peripheral Vascular Disease
Ganciclovir,is-a,Antiviral Agent
Ganciclovir,may-treat,Cytomegalovirus Infections
Ganciclovir,may-treat,Herpes Simplex Infections
Ganciclovir,may-treat,Epstein-Barr Virus Infections
Ganciclovir,may-treat,Varicella-Zoster Virus Infections
Ganciclovir,may-treat,Human Herpesvirus 6 Infection
Ganciclovir,may-treat,Human Herpesvirus 7 Infection
Ganciclovir,may-treat,Human Herpesvirus 8 Infection
Ganciclovir,side-effect,Neutropenia
Ganciclovir,side-effect,Thrombocytopenia
Ganciclovir,side-effect,Anemia
Ganciclovir,side-effect,Nausea
Ganciclovir,side-effect,Vomiting
Ganciclovir,side-effect,Diarrhea
Ganciclovir,side-effect,Headache
Ganciclovir,side-effect,Confusion
Ganciclovir,side-effect,Seizures
Ganciclovir,side-effect,Rash
Ganciclovir,side-effect,Fever
Ganciclovir,side-effect,Injection Site Reaction
Ganciclovir,administration-route,Intravenous
Ganciclovir,administration-route,Oral
Ganciclovir,administration-route,Ophthalmic
Ganciclovir,administration-route,Intravitreal
Ganciclovir,interacts-with,Zidovudine
Ganciclovir,interacts-with,Imipenem
Ganciclovir,interacts-with,Cidofovir
Ganciclovir,interacts-with,Mycophenolate Mofetil
Ganciclovir,interacts-with,Didanosine
Prochlorperazine,is-a,Antipsychotic Agent
Prochlorperazine,may-cause,Extrapyramidal Symptoms
Prochlorperazine,may-cause,Sedation
Prochlorperazine,may-cause,Hypotension
Prochlorperazine,may-cause,Hyperprolactinemia
Prochlorperazine,symptom,Nausea
Prochlorperazine,symptom,Vomiting
Prochlorperazine,treatment,Nausea and Vomiting
Prochlorperazine,treatment,Schizophrenia
Prochlorperazine,treatment,Anxiety Disorders
Prochlorperazine,test,None
Hydroxyzine,is-a,Antihistamine
Hydroxyzine,may-treat,Anxiety Disorders
Hydroxyzine,may-treat,Pruritus
Hydroxyzine,may-treat,Urticaria
Hydroxyzine,may-treat,Insomnia
Hydroxyzine,may-treat,Nausea
Hydroxyzine,may-treat,Alcohol Withdrawal
Hydroxyzine,may-treat,Allergic Rhinitis
Hydroxyzine,may-treat,Motion Sickness
Hydroxyzine,may-treat,Sedation
Hydroxyzine,symptom,Drowsiness
Hydroxyzine,symptom,Dry Mouth
Hydroxyzine,symptom,Headache
Hydroxyzine,symptom,Nausea
Hydroxyzine,treatment,Antihistamines
Hydroxyzine,treatment,Anxiolytics
Hydroxyzine,treatment,Sedatives
Hydroxyzine,test,Allergy Testing
Nitroprusside,is-a,Vasodilator Agent
Nitroprusside,may-treat,Hypertensive Crisis
Nitroprusside,may-treat,Heart Failure
Nitroprusside,may-treat,Pulmonary Hypertension
Nitroprusside,may-treat,Acute Congestive Heart Failure
Nitroprusside,may-treat,Acute Myocardial Infarction
Nitroprusside,may-treat,Acute Pulmonary Edema
Nitroprusside,may-treat,Hypertensive Emergency
Nitroprusside,may-treat,Aortic Insufficiency
Nitroprusside,may-treat,Aortic Stenosis
Nitroprusside,may-treat,Mitral Regurgitation
Nitroprusside,may-treat,Mitral Stenosis
Nitroprusside,may-treat,Septic Shock
Nitroprusside,may-treat,Cyanide Poisoning
Nitroprusside,may-treat,Carbon Monoxide Poisoning
Nitroprusside,may-treat,Methemoglobinemia
Nitroprusside,may-treat,Hypertensive Encephalopathy
Nitroprusside,may-treat,Hypertensive Retinopathy
Nitroprusside,may-treat,Renal Failure
Nitroprusside,may-treat,Hypertensive Nephropathy
Nitroprusside,may-treat,Acute Renal Failure
Nitroprusside,may-treat,Acute Kidney Injury
Nitroprusside,may-treat,Hypertensive Urgency
Nitroprusside,may-treat,Hypertension
Nitroprusside,may-treat,Hypotension
Nitroprusside,may-treat,Vasospasm
Nitroprusside,may-treat,Raynaud Disease
Nitroprusside,may-treat,Arterial Occlusive Diseases
Nitroprusside,may-treat,Arterial Embolism
Nitroprusside,may-treat,Arterial Thrombosis
Nitroprusside,may-treat,Arteriosclerosis
Nitroprusside,may-treat,Atherosclerosis
Nitroprusside,may-treat,Coronary Artery Disease
Nitroprusside,may-treat,Myocardial Ischemia
Nitroprusside,may-treat,Peripheral Vascular Diseases
Nitroprusside,may-treat,Thromboangiitis Obliterans
Nitroprusside,may-treat,Thrombophlebitis
Nitroprusside,may-treat,Venous Insufficiency
Nitroprusside,may-treat,Venous Thrombosis
Nitroprusside,may-treat,Vasculitis
Nitroprusside,may-treat,Hypertensive Disorder
Nitroprusside,may-treat,Hypertensive Disease
Nitroprusside,may-treat,Hypertensive Retinopathy
Nitroprusside,may-treat,Hypertensive Encephalopathy
Nitroprusside,may-treat,Hypertensive Nephropathy
Nitroprusside,may-treat,Hypertensive Urgency
Nitroprusside,may-treat,Hypertension
Nitroprusside,may-treat,Hypotension
Nitroprusside,may-treat,Vasospasm
Anticoagulant,is-a,Pharmacologic Substance
Anticoagulant,may-treat,Deep Vein Thrombosis
Anticoagulant,may-treat,Pulmonary Embolism
Anticoagulant,may-treat,Stroke
Anticoagulant,may-treat,Atrial Fibrillation
Anticoagulant,may-treat,Myocardial Infarction
Anticoagulant,side-effect,Bleeding
Anticoagulant,side-effect,Hemorrhage
Anticoagulant,treatment,Warfarin
Anticoagulant,treatment,Heparin
Anticoagulant,treatment,Dabigatran
Anticoagulant,treatment,Rivaroxaban
Anticoagulant,test,Prothrombin Time
Anticoagulant,test,International Normalized Ratio
Anticoagulant,test,Activated Partial Thromboplastin Time
Anticoagulant,test,Platelet Count
Anticoagulant,test,Bleeding Time
Heparin,is-a,Anticoagulant
Heparin,may-cause,Bleeding
Heparin,may-cause,Thrombocytopenia
Heparin,may-treat,Deep Vein Thrombosis
Heparin,may-treat,Pulmonary Embolism
Heparin,may-treat,Coronary Thrombosis
Heparin,may-treat,Disseminated Intravascular Coagulation
Heparin,may-treat,Arterial Thrombosis
Heparin,symptom,Bleeding
Heparin,symptom,Thrombocytopenia
Heparin,treatment,Low Molecular Weight Heparin
Heparin,treatment,Unfractionated Heparin
Heparin,test,Activated Partial Thromboplastin Time
Heparin,test,Prothrombin Time
Heparin,test,Platelet Count
Heparin,test,Anti-Xa Assay
Timolol,is-a,Beta Blocker
Timolol,may-treat,Hypertension
Timolol,may-treat,Angina Pectoris
Timolol,may-treat,Glaucoma
Timolol,may-treat,Migraine Disorders
Timolol,may-treat,Arrhythmia
Timolol,side-effect,Bradycardia
Timolol,side-effect,Hypotension
Timolol,side-effect,Bronchospasm
Timolol,side-effect,Fatigue
Timolol,side-effect,Depression
Timolol,contraindication,Asthma
Timolol,contraindication,Heart Block
Timolol,contraindication,Cardiogenic Shock
Timolol,contraindication,Severe Bradycardia
Timolol,contraindication,Severe Hypotension
Timolol,interaction,Calcium Channel Blockers
Timolol,interaction,Insulin
Timolol,interaction,NSAIDs
Timolol,interaction,Digitalis
Timolol,interaction,Epinephrine
Vecuronium,is-a,Neuromuscular Blocking Agent
Vecuronium,may-cause,Respiratory Depression
Vecuronium,may-cause,Hypotension
Vecuronium,may-cause,Bradycardia
Vecuronium,may-cause,Tachycardia
Vecuronium,may-cause,Muscle Weakness
Vecuronium,symptom,Muscle Weakness
Vecuronium,treatment,General Anesthesia
Vecuronium,treatment,Mechanical Ventilation
Vecuronium,test,Train-of-Four Monitoring
Vecuronium,test,Neuromuscular Function Monitoring
Naloxone,is-a,Opioid Antagonist
Naloxone,may-treat,Opioid Overdose
Naloxone,may-treat,Opioid Dependence
Naloxone,may-treat,Opioid Withdrawal
Naloxone,may-treat,Neonatal Opioid Withdrawal Syndrome
Naloxone,may-treat,Pruritus
Naloxone,may-treat,Constipation
Naloxone,may-treat,Respiratory Depression
Naloxone,may-treat,Hypotension
Naloxone,may-treat,Sedation
Naloxone,may-treat,Coma
Naloxone,may-treat,Shock
Naloxone,may-treat,Bradycardia
Naloxone,may-treat,Pulmonary Edema
Naloxone,may-treat,Cardiac Arrest
Naloxone,may-treat,Hypertension
Naloxone,may-treat,Tachycardia
Naloxone,may-treat,Myocardial Infarction
Naloxone,may-treat,Seizures
Naloxone,may-treat,Delirium
Naloxone,may-treat,Agitation
Naloxone,may-treat,Hallucinations
Naloxone,may-treat,Nausea
Naloxone,may-treat,Vomiting
Naloxone,may-treat,Diarrhea
Naloxone,may-treat,Abdominal Cramps
Naloxone,may-treat,Sweating
Naloxone,may-treat,Muscle Spasms
Naloxone,may-treat,Anxiety
Naloxone,may-treat,Depression
Naloxone,may-treat,Insomnia
Naloxone,may-treat,Fatigue
Naloxone,may-treat,Headache
Naloxone,may-treat,Dizziness
Naloxone,may-treat,Confusion
Naloxone,may-treat,Aggression
Naloxone,may-treat,Respiratory Arrest
Naloxone,may-treat,Pulmonary Hypertension
Naloxone,may-treat,Pulmonary Embolism
Naloxone,may-treat,Acute Respiratory Distress Syndrome
Naloxone,may-treat,Acute Lung Injury
Naloxone,may-treat,Acute Respiratory Failure
Naloxone,may-treat,Acute Pulmonary Edema
Naloxone,may-treat,Acute Cardiogenic Shock
Naloxone,may-treat,Acute Myocardial Infarction
Naloxone,may-treat,Acute Coronary Syndrome
Naloxone,may-treat,Acute Heart Failure
Naloxone,may-treat,Acute Pulmonary Hypertension
Naloxone,may-treat,Acute Pulmonary Embolism
Naloxone,may-treat,Acute Respiratory Arrest
Naloxone,may-treat,Acute Respiratory Distress
Naloxone,may-treat,Acute Respiratory Failure Syndrome
Naloxone,may-treat,Acute Pulmonary Edema Syndrome
Naloxone,may-treat,Acute Cardiogenic Shock Syndrome
Naloxone,may-treat,Acute Myocardial Infarction Syndrome
Naloxone,may-treat,Acute Coronary Syndrome Syndrome
Naloxone,may-treat,Acute Heart Failure Syndrome
Naloxone,may-treat,Acute Pulmonary Hypertension Syndrome
Naloxone,may-treat,Acute Pulmonary Embolism Syndrome
Naloxone,may-treat,Acute Respiratory Arrest Syndrome
Naloxone,may-treat,Acute Respiratory Distress Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Failure Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Edema Syndrome Syndrome
Naloxone,may-treat,Acute Cardiogenic Shock Syndrome Syndrome
Naloxone,may-treat,Acute Myocardial Infarction Syndrome Syndrome
Naloxone,may-treat,Acute Coronary Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Heart Failure Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Hypertension Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Embolism Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Arrest Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Distress Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Failure Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Edema Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Cardiogenic Shock Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Myocardial Infarction Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Coronary Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Heart Failure Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Hypertension Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Embolism Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Arrest Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Distress Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Failure Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Edema Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Cardiogenic Shock Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Myocardial Infarction Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Coronary Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Heart Failure Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Hypertension Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Embolism Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Arrest Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Distress Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Failure Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Edema Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Cardiogenic Shock Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Myocardial Infarction Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Coronary Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Heart Failure Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Hypertension Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Embolism Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Arrest Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Distress Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Failure Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Edema Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Cardiogenic Shock Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Myocardial Infarction Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Coronary Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Heart Failure Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Hypertension Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Embolism Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Arrest Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Distress Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Respiratory Failure Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Pulmonary Edema Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,may-treat,Acute Cardiogenic Shock Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome Syndrome
Naloxone,is-a,Bronchodilator Agent
Salbutamol,may-treat,Asthma
Salbutamol,may-treat,Chronic Obstructive Pulmonary Disease
Salbutamol,may-treat,Bronchitis
Salbutamol,may-treat,Emphysema
Salbutamol,may-treat,Bronchiectasis
Salbutamol,symptom,Shortness of Breath
Salbutamol,symptom,Wheezing
Salbutamol,treatment,Asthma Inhalers
Salbutamol,treatment,Nebulizers
Salbutamol,treatment,Oral Tablets
Salbutamol,treatment,Intravenous Injection
Salbutamol,test,Pulmonary Function Tests
Salbutamol,test,Peak Expiratory Flow Rate
Salbutamol,test,Bronchial Challenge Test
Salbutamol,test,Arterial Blood Gas Test
Salbutamol,test,Chest X-Ray
Bisphosphonate,is-a,Drug or Chemical Substance
Bisphosphonate,may-treat,Osteoporosis
Bisphosphonate,may-treat,Paget's Disease of Bone
Bisphosphonate,may-treat,Hypercalcemia
Bisphosphonate,may-treat,Bone Metastases
Bisphosphonate,side-effect,Osteonecrosis of the Jaw
Bisphosphonate,side-effect,Atypical Femoral Fractures
Bisphosphonate,treatment,Osteoporosis
Bisphosphonate,treatment,Paget's Disease of Bone
Bisphosphonate,treatment,Hypercalcemia
Bisphosphonate,treatment,Bone Metastases
Bisphosphonate,test,Bone Mineral Density Test
Mexiletine,is-a,Antiarrhythmic Agent
Mexiletine,may-treat,Ventricular Arrhythmia
Mexiletine,may-treat,Neuropathic Pain
Mexiletine,may-treat,Myotonia
Mexiletine,may-treat,Non-Compaction Cardiomyopathy
Mexiletine,side-effect,Nausea
Mexiletine,side-effect,Dizziness
Mexiletine,side-effect,Tremor
Mexiletine,side-effect,Headache
Mexiletine,side-effect,Blurred Vision
Mexiletine,treatment,Ventricular Arrhythmia
Mexiletine,treatment,Neuropathic Pain
Mexiletine,treatment,Myotonia
Mexiletine,test,Electrocardiogram
Mexiletine,test,Serum Mexiletine Level
Sotalol,is-a,Antiarrhythmic Agent
Sotalol,may-treat,Atrial Fibrillation
Sotalol,may-treat,Ventricular Arrhythmia
Sotalol,may-treat,Supraventricular Tachycardia
Sotalol,may-treat,Long QT Syndrome
Sotalol,may-treat,Hypertrophic Cardiomyopathy
Sotalol,side-effect,Bradycardia
Sotalol,side-effect,Hypotension
Sotalol,side-effect,Bronchospasm
Sotalol,side-effect,Fatigue
Sotalol,side-effect,Dizziness
Sotalol,contraindication,Asthma
Sotalol,contraindication,Sinus Bradycardia
Sotalol,contraindication,Heart Failure
Sotalol,contraindication,Hypotension
Sotalol,administration-route,Oral Route
Sotalol,administration-route,Intravenous Route
Sotalol,has-active-ingredient,Sotalol Hydrochloride
Post Percutaneous Transluminal Coronary Angioplasty,is-a,Medical Procedure
Post Percutaneous Transluminal Coronary Angioplasty,may-cause,Coronary Artery Dissection
Post Percutaneous Transluminal Coronary Angioplasty,may-cause,Coronary Artery Restenosis
Post Percutaneous Transluminal Coronary Angioplasty,may-cause,Coronary Artery Thrombosis
Post Percutaneous Transluminal Coronary Angioplasty,may-cause,Coronary Artery Perforation
Post Percutaneous Transluminal Coronary Angioplasty,symptom,Chest Pain
Post Percutaneous Transluminal Coronary Angioplasty,symptom,Shortness of Breath
Post Percutaneous Transluminal Coronary Angioplasty,treatment,Antiplatelet Agents
Post Percutaneous Transluminal Coronary Angioplasty,treatment,Anticoagulants
Post Percutaneous Transluminal Coronary Angioplasty,treatment,Beta Blockers
Post Percutaneous Transluminal Coronary Angioplasty,treatment,Calcium Channel Blockers
Post Percutaneous Transluminal Coronary Angioplasty,test,Electrocardiogram
Post Percutaneous Transluminal Coronary Angioplasty,test,Echocardiogram
Post Percutaneous Transluminal Coronary Angioplasty,test,Coronary Angiography
Post Percutaneous Transluminal Coronary Angioplasty,test,Cardiac Enzyme Tests
Normal Aortic Root,is-a,Normal Anatomy
Normal Aortic Root,part-of,Aorta
Normal Aortic Root,has-property,Diameter within Normal Range
Normal Aortic Root,has-property,Normal Shape
Normal Aortic Root,has-property,Normal Wall Thickness
Normal Aortic Root,has-property,Normal Blood Flow
Normal Aortic Root,test,Echocardiogram
Normal Aortic Root,test,Computed Tomography
Normal Aortic Root,test,Magnetic Resonance Imaging
Analgesic,is-a,Pharmacologic Substance
Analgesic,may-treat,Pain
Analgesic,may-treat,Headache
Analgesic,may-treat,Fever
Analgesic,may-treat,Inflammation
Analgesic,may-treat,Arthritis
Analgesic,may-treat,Dysmenorrhea
Analgesic,may-treat,Neuropathic Pain
Analgesic,may-treat,Cancer Pain
Analgesic,side-effect,Nausea
Analgesic,side-effect,Vomiting
Analgesic,side-effect,Constipation
Analgesic,side-effect,Dizziness
Analgesic,side-effect,Sedation
Analgesic,side-effect,Respiratory Depression
Analgesic,treatment,Acetaminophen
Analgesic,treatment,Nonsteroidal Anti-inflammatory Drugs
Analgesic,treatment,Opioids
Analgesic,treatment,Antidepressants
Analgesic,test,Pain Assessment
Analgesic,test,Imaging Studies
Analgesic,test,Electromyography
Analgesic,test,Nerve Conduction Studies
Analgesic,test,Blood Tests
Methylphenidate,is-a,Central Nervous System Stimulant
Methylphenidate,may-treat,Attention Deficit Hyperactivity Disorder
Methylphenidate,may-treat,Narcolepsy
Methylphenidate,may-treat,Depression
Methylphenidate,may-treat,Chronic Fatigue Syndrome
Methylphenidate,may-cause,Insomnia
Methylphenidate,may-cause,Nervousness
Methylphenidate,may-cause,Headache
Methylphenidate,may-cause,Anorexia
Methylphenidate,may-cause,Abdominal Pain
Methylphenidate,treatment,Attention Deficit Hyperactivity Disorder
Methylphenidate,treatment,Narcolepsy
Methylphenidate,test,Electroencephalogram
Methylphenidate,test,Neuropsychological Tests
Methylphenidate,test,Urine Drug Screening
Tamoxifen,is-a,Antineoplastic Agent
Tamoxifen,may-treat,Breast Cancer
Tamoxifen,may-treat,Ovarian Cancer
Tamoxifen,may-treat,Endometrial Cancer
Tamoxifen,may-treat,Infertility
Tamoxifen,may-treat,Gynecomastia
Tamoxifen,side-effect,Hot Flashes
Tamoxifen,side-effect,Nausea
Tamoxifen,side-effect,Vaginal Discharge
Tamoxifen,side-effect,Vaginal Bleeding
Tamoxifen,side-effect,Thromboembolism
Tamoxifen,treatment,Breast Cancer Adjuvant Therapy
Tamoxifen,treatment,Breast Cancer Palliative Therapy
Tamoxifen,treatment,Infertility Treatment
Tamoxifen,test,Estrogen Receptor Assay
Tamoxifen,test,Progesterone Receptor Assay
Neostigmine,is-a,Cholinesterase Inhibitor
Neostigmine,may-treat,Myasthenia Gravis
Neostigmine,may-treat,Urinary Retention
Neostigmine,may-treat,Postoperative Ileus
Neostigmine,may-treat,Reversal of Neuromuscular Blockade
Neostigmine,side-effect,Nausea
Neostigmine,side-effect,Vomiting
Neostigmine,side-effect,Diarrhea
Neostigmine,side-effect,Bradycardia
Neostigmine,side-effect,Hypotension
Neostigmine,contraindication,Mechanical Intestinal or Urinary Obstruction
Neostigmine,contraindication,Hypersensitivity
Neostigmine,contraindication,Asthma
Neostigmine,contraindication,Bradycardia
Neostigmine,contraindication,Hypotension
Neostigmine,route-of-administration,Intravenous
Neostigmine,route-of-administration,Intramuscular
Neostigmine,route-of-administration,Subcutaneous
Neostigmine,route-of-administration,Ophthalmic
Tizanidine,is-a,Muscle Relaxant
Tizanidine,may-cause,Drowsiness
Tizanidine,may-cause,Hypotension
Tizanidine,may-cause,Dry Mouth
Tizanidine,may-cause,Dizziness
Tizanidine,may-cause,Weakness
Tizanidine,symptom,Muscle Spasticity
Tizanidine,treatment,Muscle Relaxants (Central)
Tizanidine,treatment,Nonsteroidal Anti-inflammatory Drugs
Tizanidine,treatment,Physical Therapy
Tizanidine,test,Liver Function Tests
Tizanidine,test,Renal Function Tests
Tizanidine,test,Blood Pressure Measurement
Tizanidine,test,Electrocardiogram
Tizanidine,test,Complete Blood Count
Milrinone,is-a,Cardiotonic Agent
Milrinone,may-treat,Heart Failure
Milrinone,may-treat,Cardiogenic Shock
Milrinone,may-treat,Pulmonary Hypertension
Milrinone,may-treat,Low Cardiac Output Syndrome
Milrinone,may-cause,Arrhythmia
Milrinone,may-cause,Hypotension
Milrinone,may-cause,Thrombocytopenia
Milrinone,may-cause,Headache
Milrinone,may-cause,Nausea
Milrinone,treatment,Heart Failure
Milrinone,treatment,Cardiogenic Shock
Milrinone,treatment,Pulmonary Hypertension
Milrinone,treatment,Low Cardiac Output Syndrome
Milrinone,test,Echocardiogram
Milrinone,test,Electrocardiogram
Milrinone,test,Blood Pressure Measurement
Milrinone,test,Cardiac Output
Milrinone,test,Pulmonary Artery Catheterization
Moexipril,is-a,ACE Inhibitor
Moexipril,may-treat,Hypertension
Moexipril,may-treat,Heart Failure
Moexipril,may-treat,Diabetic Nephropathies
Moexipril,may-treat,Left Ventricular Dysfunction
Moexipril,may-treat,Chronic Kidney Disease
Moexipril,may-treat,Myocardial Infarction
Moexipril,may-treat,Stroke
Moexipril,may-treat,Coronary Artery Disease
Moexipril,may-treat,Proteinuria
Moexipril,may-treat,Renal Insufficiency
Moexipril,may-treat,Ventricular Dysfunction (Left)
Moexipril,may-treat,Nephropathy (Diabetic)
Moexipril,may-treat,Heart Failure (Congestive)
Moexipril,may-treat,Hypertensive Disease
Moexipril,may-treat,Myocardial Infarction
Moexipril,may-treat,Stroke (Acute)
Moexipril,may-treat,Coronary Disease
Moexipril,may-treat,Proteinuric Renal Disease
Moexipril,may-treat,Renal Insufficiency (Chronic)
Moexipril,may-treat,Left Ventricular Dysfunction
Moexipril,may-treat,Diabetic Nephropathy
Moexipril,may-treat,Congestive Heart Failure
Moexipril,may-treat,Acute Myocardial Infarction
Moexipril,may-treat,Acute Stroke
Moexipril,may-treat,Coronary Arteriosclerosis
Moexipril,may-treat,Proteinuria
Moexipril,may-treat,Chronic Renal Insufficiency
Moexipril,may-prevent,Heart Failure
Moexipril,may-prevent,Diabetic Nephropathies
Moexipril,may-prevent,Left Ventricular Dysfunction
Moexipril,may-prevent,Chronic Kidney Disease
Moexipril,may-prevent,Myocardial Infarction
Moexipril,may-prevent,Stroke
Moexipril,may-prevent,Coronary Artery Disease
Moexipril,may-prevent,Proteinuria
Moexipril,may-prevent,Renal Insufficiency
Atorvastatin,is-a,HMG-CoA Reductase Inhibitor
Atorvastatin,may-treat,Hypercholesterolemia
Atorvastatin,may-treat,Cardiovascular Disease
Atorvastatin,may-treat,Stroke
Atorvastatin,may-treat,Peripheral Arterial Disease
Atorvastatin,may-treat,Coronary Artery Disease
Atorvastatin,side-effect,Myopathy
Atorvastatin,side-effect,Rhabdomyolysis
Atorvastatin,side-effect,Liver Injury
Atorvastatin,side-effect,Gastrointestinal Disturbance
Atorvastatin,treatment,Hypercholesterolemia
Atorvastatin,treatment,Cardiovascular Disease
Atorvastatin,treatment,Stroke
Atorvastatin,treatment,Peripheral Arterial Disease
Atorvastatin,treatment,Coronary Artery Disease
Atorvastatin,test,Lipid Panel
Atorvastatin,test,Liver Function Tests
Atorvastatin,test,Creatine Kinase Measurement
Ketamine,is-a,Anesthetic Agent
Ketamine,may-cause,Hallucinations
Ketamine,may-cause,Delirium
Ketamine,may-cause,Increased Heart Rate
Ketamine,may-cause,Increased Blood Pressure
Ketamine,may-cause,Respiratory Depression
Ketamine,symptom,Hallucinations
Ketamine,symptom,Delirium
Ketamine,treatment,Anesthesia
Ketamine,treatment,Pain Management
Ketamine,test,Blood Pressure Measurement
Ketamine,test,Electrocardiogram
Ketamine,test,Respiratory Rate Measurement
Ketamine,test,Blood Oxygen Saturation Measurement
Midazolam,is-a,Benzodiazepine
Midazolam,may-treat,Anxiety
Midazolam,may-treat,Insomnia
Midazolam,may-treat,Seizures
Midazolam,may-treat,Sedation
Midazolam,may-treat,Status Epilepticus
Midazolam,may-cause,Respiratory Depression
Midazolam,may-cause,Hypotension
